avg_train_mse,avg_train_rmse,avg_val_mse,avg_val_rmse,avg_val_r2,avg_epochs,model_name,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/learning_rate,config/batch_size,config/epochs,config/model,config/num_conv_layers,config/num_fcn_layers,config/fcn_width,config/log_dir,config/model_dir,config/early_stop_patience,config/fold_early_stop,config/print,config/tune,config/loocv
1.1819828465454412,1.087190345130714,1.2089107248085165,1.0995047634314807,-0.0861330249862259,31.272727272727273,CNNFCNRegressor_conv3_fcn3_fcnw32_lr0.05_batch16_epochs100,1733010143,,True,12,2024-11-30_17-42-23,0.0001437664031982422,2401.1754953861237,68007,Tylers-MacBook-Pro.local,127.0.0.1,2401.1754953861237,12,"0_batch_size=16,fcn_width=32,learning_rate=0.0500,num_conv_layers=3,num_fcn_layers=3",0.05,16,100,<class '__main__.CNNFCNRegressor'>,3,3,32,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run3,20,20,False,True,True
1.1816779728747395,1.087050124361678,1.2107220189775922,1.10032814150034,-0.08678753083714173,32.63636363636363,CNNFCNRegressor_conv3_fcn3_fcnw32_lr0.05_batch32_epochs100,1733009027,,True,12,2024-11-30_17-23-47,0.0003018379211425781,1285.076048374176,67999,Tylers-MacBook-Pro.local,127.0.0.1,1285.076048374176,12,"1_batch_size=32,fcn_width=32,learning_rate=0.0500,num_conv_layers=3,num_fcn_layers=3",0.05,32,100,<class '__main__.CNNFCNRegressor'>,3,3,32,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run3,20,20,False,True,True
1.1814779168836418,1.086958102634891,1.1751357083896976,1.0840367652389367,-0.05123504676171971,37.90909090909091,CNNFCNRegressor_conv3_fcn3_fcnw64_lr0.05_batch16_epochs100,1733010344,,True,12,2024-11-30_17-45-44,0.0002429485321044922,2602.7573776245117,68008,Tylers-MacBook-Pro.local,127.0.0.1,2602.7573776245117,12,"2_batch_size=16,fcn_width=64,learning_rate=0.0500,num_conv_layers=3,num_fcn_layers=3",0.05,16,100,<class '__main__.CNNFCNRegressor'>,3,3,64,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run3,20,20,False,True,True
1.1816009935577336,1.0870147163482808,1.188277861221706,1.0900815846631415,-0.04939132527057985,29.636363636363637,CNNFCNRegressor_conv3_fcn3_fcnw64_lr0.05_batch32_epochs100,1733008762,,True,12,2024-11-30_17-19-22,0.0005619525909423828,1020.2919201850891,68006,Tylers-MacBook-Pro.local,127.0.0.1,1020.2919201850891,12,"3_batch_size=32,fcn_width=64,learning_rate=0.0500,num_conv_layers=3,num_fcn_layers=3",0.05,32,100,<class '__main__.CNNFCNRegressor'>,3,3,64,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run3,20,20,False,True,True
0.4379814328982782,0.6618016567660421,0.573427567786862,0.7572500034908299,0.43275097900209936,36.54545454545455,CNNFCNRegressor_conv3_fcn3_fcnw32_lr0.01_batch16_epochs100,1733010561,,True,12,2024-11-30_17-49-21,0.0005810260772705078,2819.260881662369,68005,Tylers-MacBook-Pro.local,127.0.0.1,2819.260881662369,12,"4_batch_size=16,fcn_width=32,learning_rate=0.0100,num_conv_layers=3,num_fcn_layers=3",0.01,16,100,<class '__main__.CNNFCNRegressor'>,3,3,32,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run3,20,20,False,True,True
0.36937432568318385,0.6077617343031592,0.6003803064129714,0.7748421170877144,0.42961531709227396,34.09090909090909,CNNFCNRegressor_conv3_fcn3_fcnw32_lr0.01_batch32_epochs100,1733009095,,True,12,2024-11-30_17-24-55,0.002935171127319336,1353.04297208786,68004,Tylers-MacBook-Pro.local,127.0.0.1,1353.04297208786,12,"5_batch_size=32,fcn_width=32,learning_rate=0.0100,num_conv_layers=3,num_fcn_layers=3",0.01,32,100,<class '__main__.CNNFCNRegressor'>,3,3,32,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run3,20,20,False,True,True
0.4010759251498447,0.6333055543336444,0.5694484093447186,0.7546180552734731,0.4256024113024774,34.81818181818182,CNNFCNRegressor_conv3_fcn3_fcnw64_lr0.01_batch16_epochs100,1733010099,,True,12,2024-11-30_17-41-39,0.00023818016052246094,2357.7058777809143,68002,Tylers-MacBook-Pro.local,127.0.0.1,2357.7058777809143,12,"6_batch_size=16,fcn_width=64,learning_rate=0.0100,num_conv_layers=3,num_fcn_layers=3",0.01,16,100,<class '__main__.CNNFCNRegressor'>,3,3,64,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run3,20,20,False,True,True
0.3124522586477295,0.558974291580328,0.6278420008731037,0.7923648155194069,0.37860438595809903,32.36363636363637,CNNFCNRegressor_conv3_fcn3_fcnw64_lr0.01_batch32_epochs100,1733008856,,True,12,2024-11-30_17-20-56,0.00017786026000976562,1114.7087728977203,68003,Tylers-MacBook-Pro.local,127.0.0.1,1114.7087728977203,12,"7_batch_size=32,fcn_width=64,learning_rate=0.0100,num_conv_layers=3,num_fcn_layers=3",0.01,32,100,<class '__main__.CNNFCNRegressor'>,3,3,64,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run3,20,20,False,True,True
1.182895531887061,1.0876100090965792,1.192931747844148,1.0922141492601842,-0.07053107875855093,35.18181818181818,CNNFCNRegressor_conv4_fcn3_fcnw32_lr0.05_batch16_epochs100,1733010495,,True,12,2024-11-30_17-48-15,0.0003819465637207031,2753.135504722595,68000,Tylers-MacBook-Pro.local,127.0.0.1,2753.135504722595,12,"8_batch_size=16,fcn_width=32,learning_rate=0.0500,num_conv_layers=4,num_fcn_layers=3",0.05,16,100,<class '__main__.CNNFCNRegressor'>,4,3,32,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run3,20,20,False,True,True
1.1781751409393384,1.085437764655044,1.1899003579095841,1.0908255396302307,-0.0642605641774662,38.36363636363637,CNNFCNRegressor_conv4_fcn3_fcnw32_lr0.05_batch32_epochs100,1733009239,,True,12,2024-11-30_17-27-19,0.002579212188720703,1497.4679367542267,68001,Tylers-MacBook-Pro.local,127.0.0.1,1497.4679367542267,12,"9_batch_size=32,fcn_width=32,learning_rate=0.0500,num_conv_layers=4,num_fcn_layers=3",0.05,32,100,<class '__main__.CNNFCNRegressor'>,4,3,32,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run3,20,20,False,True,True
1.182180859022351,1.0872814074665083,1.1903580306800714,1.0910353022153185,-0.07425215038384371,33.54545454545455,CNNFCNRegressor_conv4_fcn3_fcnw64_lr0.05_batch16_epochs100,1733011573,,True,12,2024-11-30_18-06-13,0.0007641315460205078,2804.8979892730713,76764,Tylers-MacBook-Pro.local,127.0.0.1,2804.8979892730713,12,"10_batch_size=16,fcn_width=64,learning_rate=0.0500,num_conv_layers=4,num_fcn_layers=3",0.05,16,100,<class '__main__.CNNFCNRegressor'>,4,3,64,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run3,20,20,False,True,True
1.1792272335948557,1.0859222962969568,1.2339606858659664,1.1108378305882305,-0.08427402923985415,30.636363636363637,CNNFCNRegressor_conv4_fcn3_fcnw64_lr0.05_batch32_epochs100,1733010194,,True,12,2024-11-30_17-43-14,0.00017499923706054688,1332.4311270713806,77576,Tylers-MacBook-Pro.local,127.0.0.1,1332.4311270713806,12,"11_batch_size=32,fcn_width=64,learning_rate=0.0500,num_conv_layers=4,num_fcn_layers=3",0.05,32,100,<class '__main__.CNNFCNRegressor'>,4,3,64,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run3,20,20,False,True,True
0.4740383477855284,0.6885044282976895,0.5082171240289356,0.7128934871556448,0.5218371939213334,39.72727272727273,CNNFCNRegressor_conv4_fcn3_fcnw32_lr0.01_batch16_epochs100,1733012513,,True,12,2024-11-30_18-21-53,0.00017786026000976562,3481.0936934947968,79067,Tylers-MacBook-Pro.local,127.0.0.1,3481.0936934947968,12,"12_batch_size=16,fcn_width=32,learning_rate=0.0100,num_conv_layers=4,num_fcn_layers=3",0.01,16,100,<class '__main__.CNNFCNRegressor'>,4,3,32,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run3,20,20,False,True,True
0.38721319387129083,0.6222645690309636,0.5822238857536491,0.7630359662254782,0.4420843875627478,28.818181818181817,CNNFCNRegressor_conv4_fcn3_fcnw32_lr0.01_batch32_epochs100,1733010351,,True,12,2024-11-30_17-45-51,0.0001881122589111328,1252.3016712665558,79617,Tylers-MacBook-Pro.local,127.0.0.1,1252.3016712665558,12,"13_batch_size=32,fcn_width=32,learning_rate=0.0100,num_conv_layers=4,num_fcn_layers=3",0.01,32,100,<class '__main__.CNNFCNRegressor'>,4,3,32,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run3,20,20,False,True,True
0.41767612418647854,0.6462786737828183,0.498894310222042,0.7063245077314265,0.5113100048097957,33.0,CNNFCNRegressor_conv4_fcn3_fcnw64_lr0.01_batch16_epochs100,1733011947,,True,12,2024-11-30_18-12-27,0.00016999244689941406,2703.8529722690582,80809,Tylers-MacBook-Pro.local,127.0.0.1,2703.8529722690582,12,"14_batch_size=16,fcn_width=64,learning_rate=0.0100,num_conv_layers=4,num_fcn_layers=3",0.01,16,100,<class '__main__.CNNFCNRegressor'>,4,3,64,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run3,20,20,False,True,True
0.3228419944376558,0.5681918641072361,0.6257915320406069,0.7910698654610773,0.2729198350418336,38.0,CNNFCNRegressor_conv4_fcn3_fcnw64_lr0.01_batch32_epochs100,1733011810,,True,12,2024-11-30_18-10-10,0.00016379356384277344,1704.6128098964691,88000,Tylers-MacBook-Pro.local,127.0.0.1,1704.6128098964691,12,"15_batch_size=32,fcn_width=64,learning_rate=0.0100,num_conv_layers=4,num_fcn_layers=3",0.01,32,100,<class '__main__.CNNFCNRegressor'>,4,3,64,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run3,20,20,False,True,True
1.1827681402181662,1.0875514425617605,1.2126146401847369,1.10118783147324,-0.08177479598602246,33.81818181818182,CNNFCNRegressor_conv3_fcn4_fcnw32_lr0.05_batch16_epochs100,1733012826,,True,12,2024-11-30_18-27-06,0.00018715858459472656,2678.2117853164673,88379,Tylers-MacBook-Pro.local,127.0.0.1,2678.2117853164673,12,"16_batch_size=16,fcn_width=32,learning_rate=0.0500,num_conv_layers=3,num_fcn_layers=4",0.05,16,100,<class '__main__.CNNFCNRegressor'>,3,4,32,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run3,20,20,False,True,True
1.1810815744389178,1.0867757700827332,1.2140377056755505,1.101833792218931,-0.08041281607490441,30.0,CNNFCNRegressor_conv3_fcn4_fcnw32_lr0.05_batch32_epochs100,1733011426,,True,12,2024-11-30_18-03-46,0.0001780986785888672,1227.3540592193604,88863,Tylers-MacBook-Pro.local,127.0.0.1,1227.3540592193604,12,"17_batch_size=32,fcn_width=32,learning_rate=0.0500,num_conv_layers=3,num_fcn_layers=4",0.05,32,100,<class '__main__.CNNFCNRegressor'>,3,4,32,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run3,20,20,False,True,True
1.1832877831157858,1.0877903213008404,1.197766957355951,1.0944254005440257,-0.07171354273725568,40.27272727272727,CNNFCNRegressor_conv3_fcn4_fcnw64_lr0.05_batch16_epochs100,1733013820,,True,12,2024-11-30_18-43-40,0.0038771629333496094,3469.6453845500946,90095,Tylers-MacBook-Pro.local,127.0.0.1,3469.6453845500946,12,"18_batch_size=16,fcn_width=64,learning_rate=0.0500,num_conv_layers=3,num_fcn_layers=4",0.05,16,100,<class '__main__.CNNFCNRegressor'>,3,4,64,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run3,20,20,False,True,True
1.1803452639312466,1.0864369581026074,1.2034647824553468,1.0970254247078082,-0.05936945789630552,37.27272727272727,CNNFCNRegressor_conv3_fcn4_fcnw64_lr0.05_batch32_epochs100,1733012011,,True,12,2024-11-30_18-13-31,0.00022292137145996094,1656.2076959609985,90158,Tylers-MacBook-Pro.local,127.0.0.1,1656.2076959609985,12,"19_batch_size=32,fcn_width=64,learning_rate=0.0500,num_conv_layers=3,num_fcn_layers=4",0.05,32,100,<class '__main__.CNNFCNRegressor'>,3,4,64,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run3,20,20,False,True,True
0.6909002056366419,0.8312040697907115,0.6486876182666061,0.8054114589864029,0.44571841132757656,36.18181818181818,CNNFCNRegressor_conv3_fcn4_fcnw32_lr0.01_batch16_epochs100,1733013666,,True,12,2024-11-30_18-41-06,0.0001747608184814453,3166.57724404335,91538,Tylers-MacBook-Pro.local,127.0.0.1,3166.57724404335,12,"20_batch_size=16,fcn_width=32,learning_rate=0.0100,num_conv_layers=3,num_fcn_layers=4",0.01,16,100,<class '__main__.CNNFCNRegressor'>,3,4,32,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run3,20,20,False,True,True
