avg_train_mse,avg_train_rmse,avg_val_mse,avg_val_rmse,avg_val_r2,avg_epochs,model_name,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/learning_rate,config/batch_size,config/epochs,config/model,config/num_conv_layers,config/num_fcn_layers,config/fcn_width,config/log_dir,config/model_dir,config/early_stop_patience,config/fold_early_stop,config/print,config/tune,config/loocv
0.19852527636936193,0.44556175371025947,0.6645566347751423,0.815203431528071,0.3245761995802025,29.0,CNNFCNRegressor_conv2_fcn1_fcnw32_lr0.001_batch16_epochs100,1732767785,,True,12,2024-11-27_22-23-05,0.0018610954284667969,448.28798389434814,16260,Tylers-MacBook-Pro.local,127.0.0.1,448.28798389434814,12,"20_batch_size=16,fcn_width=32,learning_rate=0.0010,num_conv_layers=2,num_fcn_layers=1",0.001,16,100,<class '__main__.CNNFCNRegressor'>,2,1,32,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run1,20,20,False,True,True
0.19689640338561443,0.44373010196020557,0.6888910845483166,0.8299946292285972,0.3245557250622466,33.27272727272727,CNNFCNRegressor_conv2_fcn1_fcnw32_lr0.001_batch32_epochs100,1732767825,,True,12,2024-11-27_22-23-45,0.00042819976806640625,476.30712485313416,16355,Tylers-MacBook-Pro.local,127.0.0.1,476.30712485313416,12,"21_batch_size=32,fcn_width=32,learning_rate=0.0010,num_conv_layers=2,num_fcn_layers=1",0.001,32,100,<class '__main__.CNNFCNRegressor'>,2,1,32,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run1,20,20,False,True,True
0.1997401070959784,0.4469229319423858,0.6856160530414198,0.828019355475112,0.25620473351574263,28.272727272727273,CNNFCNRegressor_conv2_fcn1_fcnw64_lr0.001_batch16_epochs100,1732767809,,True,12,2024-11-27_22-23-29,0.0015308856964111328,437.62513494491577,16544,Tylers-MacBook-Pro.local,127.0.0.1,437.62513494491577,12,"22_batch_size=16,fcn_width=64,learning_rate=0.0010,num_conv_layers=2,num_fcn_layers=1",0.001,16,100,<class '__main__.CNNFCNRegressor'>,2,1,64,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run1,20,20,False,True,True
0.19796737727918556,0.44493525065922296,0.6463634799952808,0.8039673376420716,0.36773342915274515,34.54545454545455,CNNFCNRegressor_conv2_fcn1_fcnw64_lr0.001_batch32_epochs100,1732767869,,True,12,2024-11-27_22-24-29,0.0010612010955810547,494.49229645729065,16557,Tylers-MacBook-Pro.local,127.0.0.1,494.49229645729065,12,"23_batch_size=32,fcn_width=64,learning_rate=0.0010,num_conv_layers=2,num_fcn_layers=1",0.001,32,100,<class '__main__.CNNFCNRegressor'>,2,1,64,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run1,20,20,False,True,True
0.30031406848855496,0.5480091865001488,0.6084376960991809,0.7800241637918539,0.42554048494968233,31.0,CNNFCNRegressor_conv2_fcn1_fcnw32_lr0.05_batch16_epochs100,1732767907,,True,12,2024-11-27_22-25-07,0.0030431747436523438,479.36302399635315,16992,Tylers-MacBook-Pro.local,127.0.0.1,479.36302399635315,12,"24_batch_size=16,fcn_width=32,learning_rate=0.0500,num_conv_layers=2,num_fcn_layers=1",0.05,16,100,<class '__main__.CNNFCNRegressor'>,2,1,32,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run1,20,20,False,True,True
0.2505720967825289,0.5005717698617541,0.7786373113165336,0.8824042788407894,0.12473233009116842,34.18181818181818,CNNFCNRegressor_conv2_fcn1_fcnw32_lr0.05_batch32_epochs100,1732767920,,True,12,2024-11-27_22-25-20,0.0011799335479736328,490.41846990585327,16994,Tylers-MacBook-Pro.local,127.0.0.1,490.41846990585327,12,"25_batch_size=32,fcn_width=32,learning_rate=0.0500,num_conv_layers=2,num_fcn_layers=1",0.05,32,100,<class '__main__.CNNFCNRegressor'>,2,1,32,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run1,20,20,False,True,True
0.28857746706942883,0.5371940683490732,0.734270229475293,0.8568956934629167,0.13960791590695487,35.54545454545455,CNNFCNRegressor_conv2_fcn1_fcnw64_lr0.05_batch16_epochs100,1732768003,,True,12,2024-11-27_22-26-43,0.00109100341796875,547.7697229385376,17212,Tylers-MacBook-Pro.local,127.0.0.1,547.7697229385376,12,"26_batch_size=16,fcn_width=64,learning_rate=0.0500,num_conv_layers=2,num_fcn_layers=1",0.05,16,100,<class '__main__.CNNFCNRegressor'>,2,1,64,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run1,20,20,False,True,True
0.2508085680274548,0.5008079153003223,0.641891601980429,0.8011813789526246,0.3368921537339633,38.54545454545455,CNNFCNRegressor_conv2_fcn1_fcnw64_lr0.05_batch32_epochs100,1732768095,,True,12,2024-11-27_22-28-15,0.0012378692626953125,561.2194893360138,17849,Tylers-MacBook-Pro.local,127.0.0.1,561.2194893360138,12,"27_batch_size=32,fcn_width=64,learning_rate=0.0500,num_conv_layers=2,num_fcn_layers=1",0.05,32,100,<class '__main__.CNNFCNRegressor'>,2,1,64,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run1,20,20,False,True,True
0.18469881222977885,0.42976599706093416,0.7391487190652678,0.8597375873284056,0.282291096776661,32.72727272727273,CNNFCNRegressor_conv2_fcn1_fcnw32_lr0.01_batch16_epochs100,1732768143,,True,12,2024-11-27_22-29-03,0.0006351470947265625,527.1129033565521,18491,Tylers-MacBook-Pro.local,127.0.0.1,527.1129033565521,12,"28_batch_size=16,fcn_width=32,learning_rate=0.0100,num_conv_layers=2,num_fcn_layers=1",0.01,16,100,<class '__main__.CNNFCNRegressor'>,2,1,32,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run1,20,20,False,True,True
0.1917328379083626,0.4378730842474365,0.880579573228188,0.938392014686926,0.04707729989847396,25.636363636363637,CNNFCNRegressor_conv2_fcn1_fcnw32_lr0.01_batch32_epochs100,1732768003,,True,12,2024-11-27_22-26-43,0.0017287731170654297,369.9250361919403,18645,Tylers-MacBook-Pro.local,127.0.0.1,369.9250361919403,12,"29_batch_size=32,fcn_width=32,learning_rate=0.0100,num_conv_layers=2,num_fcn_layers=1",0.01,32,100,<class '__main__.CNNFCNRegressor'>,2,1,32,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNFCN/run1,20,20,False,True,True
